p_low,p_high,w_tier5,w_tier3,tau_vote,f1,recall,precision,accuracy,tp,tn,fp,fn,esc_ratio
0.005,0.99,0.7,0.30000000000000004,0.63,0.8421052631578948,0.7272727272727273,1.0,0.8831168831168831,24,44,0,9,0.6233766233766234
0.005,0.99,0.7,0.30000000000000004,0.64,0.8421052631578948,0.7272727272727273,1.0,0.8831168831168831,24,44,0,9,0.6233766233766234
0.005,0.99,0.7,0.30000000000000004,0.65,0.8214285714285715,0.696969696969697,1.0,0.8701298701298701,23,44,0,10,0.6233766233766234
0.005,0.99,0.7,0.30000000000000004,0.66,0.8,0.6666666666666666,1.0,0.8571428571428571,22,44,0,11,0.6233766233766234
0.005,0.99,0.7,0.30000000000000004,0.67,0.8,0.6666666666666666,1.0,0.8571428571428571,22,44,0,11,0.6233766233766234
0.005,0.99,0.7,0.30000000000000004,0.6799999999999999,0.8,0.6666666666666666,1.0,0.8571428571428571,22,44,0,11,0.6233766233766234
0.005,0.99,0.7,0.30000000000000004,0.69,0.8,0.6666666666666666,1.0,0.8571428571428571,22,44,0,11,0.6233766233766234
0.005,0.99,0.7,0.30000000000000004,0.7,0.7777777777777778,0.6363636363636364,1.0,0.8441558441558441,21,44,0,12,0.6233766233766234
0.005,0.99,0.7,0.30000000000000004,0.71,0.7777777777777778,0.6363636363636364,1.0,0.8441558441558441,21,44,0,12,0.6233766233766234
0.005,0.99,0.7,0.30000000000000004,0.72,0.7547169811320755,0.6060606060606061,1.0,0.8311688311688312,20,44,0,13,0.6233766233766234
0.005,0.99,0.7,0.30000000000000004,0.73,0.7547169811320755,0.6060606060606061,1.0,0.8311688311688312,20,44,0,13,0.6233766233766234
0.005,0.99,0.7,0.30000000000000004,0.74,0.7547169811320755,0.6060606060606061,1.0,0.8311688311688312,20,44,0,13,0.6233766233766234
0.005,0.99,0.7,0.30000000000000004,0.75,0.7058823529411764,0.5454545454545454,1.0,0.8051948051948052,18,44,0,15,0.6233766233766234
0.005,0.99,0.8,0.19999999999999996,0.2,0.8571428571428571,0.9090909090909091,0.8108108108108109,0.8701298701298701,30,37,7,3,0.6233766233766234
0.005,0.99,0.8,0.19999999999999996,0.21000000000000002,0.8695652173913043,0.9090909090909091,0.8333333333333334,0.8831168831168831,30,38,6,3,0.6233766233766234
0.005,0.99,0.8,0.19999999999999996,0.22,0.8529411764705883,0.8787878787878788,0.8285714285714286,0.8701298701298701,29,38,6,4,0.6233766233766234
0.005,0.99,0.8,0.19999999999999996,0.23,0.8529411764705883,0.8787878787878788,0.8285714285714286,0.8701298701298701,29,38,6,4,0.6233766233766234
0.005,0.99,0.8,0.19999999999999996,0.24000000000000002,0.8358208955223881,0.8484848484848485,0.8235294117647058,0.8571428571428571,28,38,6,5,0.6233766233766234
0.005,0.99,0.8,0.19999999999999996,0.25,0.8358208955223881,0.8484848484848485,0.8235294117647058,0.8571428571428571,28,38,6,5,0.6233766233766234
0.005,0.99,0.8,0.19999999999999996,0.26,0.8358208955223881,0.8484848484848485,0.8235294117647058,0.8571428571428571,28,38,6,5,0.6233766233766234
0.005,0.99,0.8,0.19999999999999996,0.27,0.8358208955223881,0.8484848484848485,0.8235294117647058,0.8571428571428571,28,38,6,5,0.6233766233766234
0.005,0.99,0.8,0.19999999999999996,0.28,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8441558441558441,27,38,6,6,0.6233766233766234
0.005,0.99,0.8,0.19999999999999996,0.29000000000000004,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8441558441558441,27,38,6,6,0.6233766233766234
0.005,0.99,0.8,0.19999999999999996,0.30000000000000004,0.8,0.7878787878787878,0.8125,0.8311688311688312,26,38,6,7,0.6233766233766234
0.005,0.99,0.8,0.19999999999999996,0.31,0.7812499999999999,0.7575757575757576,0.8064516129032258,0.8181818181818182,25,38,6,8,0.6233766233766234
0.005,0.99,0.8,0.19999999999999996,0.32,0.7812499999999999,0.7575757575757576,0.8064516129032258,0.8181818181818182,25,38,6,8,0.6233766233766234
0.005,0.99,0.8,0.19999999999999996,0.33,0.7812499999999999,0.7575757575757576,0.8064516129032258,0.8181818181818182,25,38,6,8,0.6233766233766234
0.005,0.99,0.8,0.19999999999999996,0.34,0.7812499999999999,0.7575757575757576,0.8064516129032258,0.8181818181818182,25,38,6,8,0.6233766233766234
0.005,0.99,0.8,0.19999999999999996,0.35,0.7812499999999999,0.7575757575757576,0.8064516129032258,0.8181818181818182,25,38,6,8,0.6233766233766234
0.005,0.99,0.8,0.19999999999999996,0.36,0.7812499999999999,0.7575757575757576,0.8064516129032258,0.8181818181818182,25,38,6,8,0.6233766233766234
0.005,0.99,0.8,0.19999999999999996,0.37,0.7812499999999999,0.7575757575757576,0.8064516129032258,0.8181818181818182,25,38,6,8,0.6233766233766234
0.005,0.99,0.8,0.19999999999999996,0.38,0.7812499999999999,0.7575757575757576,0.8064516129032258,0.8181818181818182,25,38,6,8,0.6233766233766234
0.005,0.99,0.8,0.19999999999999996,0.39,0.7936507936507938,0.7575757575757576,0.8333333333333334,0.8311688311688312,25,39,5,8,0.6233766233766234
0.005,0.99,0.8,0.19999999999999996,0.4,0.819672131147541,0.7575757575757576,0.8928571428571429,0.8571428571428571,25,41,3,8,0.6233766233766234
0.005,0.99,0.8,0.19999999999999996,0.41000000000000003,0.8474576271186441,0.7575757575757576,0.9615384615384616,0.8831168831168831,25,43,1,8,0.6233766233766234
0.005,0.99,0.8,0.19999999999999996,0.42000000000000004,0.8474576271186441,0.7575757575757576,0.9615384615384616,0.8831168831168831,25,43,1,8,0.6233766233766234
0.005,0.99,0.8,0.19999999999999996,0.43000000000000005,0.8474576271186441,0.7575757575757576,0.9615384615384616,0.8831168831168831,25,43,1,8,0.6233766233766234
0.005,0.99,0.8,0.19999999999999996,0.44,0.8474576271186441,0.7575757575757576,0.9615384615384616,0.8831168831168831,25,43,1,8,0.6233766233766234
0.005,0.99,0.8,0.19999999999999996,0.45,0.8474576271186441,0.7575757575757576,0.9615384615384616,0.8831168831168831,25,43,1,8,0.6233766233766234
0.005,0.99,0.8,0.19999999999999996,0.46,0.8474576271186441,0.7575757575757576,0.9615384615384616,0.8831168831168831,25,43,1,8,0.6233766233766234
0.005,0.99,0.8,0.19999999999999996,0.47000000000000003,0.8474576271186441,0.7575757575757576,0.9615384615384616,0.8831168831168831,25,43,1,8,0.6233766233766234
0.005,0.99,0.8,0.19999999999999996,0.48000000000000004,0.8474576271186441,0.7575757575757576,0.9615384615384616,0.8831168831168831,25,43,1,8,0.6233766233766234
0.005,0.99,0.8,0.19999999999999996,0.49,0.8620689655172413,0.7575757575757576,1.0,0.8961038961038961,25,44,0,8,0.6233766233766234
0.005,0.99,0.8,0.19999999999999996,0.5,0.8620689655172413,0.7575757575757576,1.0,0.8961038961038961,25,44,0,8,0.6233766233766234
0.005,0.99,0.8,0.19999999999999996,0.51,0.8620689655172413,0.7575757575757576,1.0,0.8961038961038961,25,44,0,8,0.6233766233766234
0.005,0.99,0.8,0.19999999999999996,0.52,0.8620689655172413,0.7575757575757576,1.0,0.8961038961038961,25,44,0,8,0.6233766233766234
0.005,0.99,0.8,0.19999999999999996,0.53,0.8620689655172413,0.7575757575757576,1.0,0.8961038961038961,25,44,0,8,0.6233766233766234
0.005,0.99,0.8,0.19999999999999996,0.54,0.8620689655172413,0.7575757575757576,1.0,0.8961038961038961,25,44,0,8,0.6233766233766234
0.005,0.99,0.8,0.19999999999999996,0.55,0.8620689655172413,0.7575757575757576,1.0,0.8961038961038961,25,44,0,8,0.6233766233766234
0.005,0.99,0.8,0.19999999999999996,0.56,0.8421052631578948,0.7272727272727273,1.0,0.8831168831168831,24,44,0,9,0.6233766233766234
0.005,0.99,0.8,0.19999999999999996,0.5700000000000001,0.8421052631578948,0.7272727272727273,1.0,0.8831168831168831,24,44,0,9,0.6233766233766234
0.005,0.99,0.8,0.19999999999999996,0.5800000000000001,0.8421052631578948,0.7272727272727273,1.0,0.8831168831168831,24,44,0,9,0.6233766233766234
0.005,0.99,0.8,0.19999999999999996,0.5900000000000001,0.8421052631578948,0.7272727272727273,1.0,0.8831168831168831,24,44,0,9,0.6233766233766234
0.005,0.99,0.8,0.19999999999999996,0.6000000000000001,0.8421052631578948,0.7272727272727273,1.0,0.8831168831168831,24,44,0,9,0.6233766233766234
0.005,0.99,0.8,0.19999999999999996,0.6100000000000001,0.8214285714285715,0.696969696969697,1.0,0.8701298701298701,23,44,0,10,0.6233766233766234
0.005,0.99,0.8,0.19999999999999996,0.62,0.8214285714285715,0.696969696969697,1.0,0.8701298701298701,23,44,0,10,0.6233766233766234
0.005,0.99,0.8,0.19999999999999996,0.63,0.8,0.6666666666666666,1.0,0.8571428571428571,22,44,0,11,0.6233766233766234
0.005,0.99,0.8,0.19999999999999996,0.64,0.8,0.6666666666666666,1.0,0.8571428571428571,22,44,0,11,0.6233766233766234
0.005,0.99,0.8,0.19999999999999996,0.65,0.8,0.6666666666666666,1.0,0.8571428571428571,22,44,0,11,0.6233766233766234
0.005,0.99,0.8,0.19999999999999996,0.66,0.7777777777777778,0.6363636363636364,1.0,0.8441558441558441,21,44,0,12,0.6233766233766234
0.005,0.99,0.8,0.19999999999999996,0.67,0.7777777777777778,0.6363636363636364,1.0,0.8441558441558441,21,44,0,12,0.6233766233766234
0.005,0.99,0.8,0.19999999999999996,0.6799999999999999,0.7777777777777778,0.6363636363636364,1.0,0.8441558441558441,21,44,0,12,0.6233766233766234
0.005,0.99,0.8,0.19999999999999996,0.69,0.7777777777777778,0.6363636363636364,1.0,0.8441558441558441,21,44,0,12,0.6233766233766234
0.005,0.99,0.8,0.19999999999999996,0.7,0.7777777777777778,0.6363636363636364,1.0,0.8441558441558441,21,44,0,12,0.6233766233766234
0.005,0.99,0.8,0.19999999999999996,0.71,0.7777777777777778,0.6363636363636364,1.0,0.8441558441558441,21,44,0,12,0.6233766233766234
0.005,0.99,0.8,0.19999999999999996,0.72,0.7777777777777778,0.6363636363636364,1.0,0.8441558441558441,21,44,0,12,0.6233766233766234
0.005,0.99,0.8,0.19999999999999996,0.73,0.7777777777777778,0.6363636363636364,1.0,0.8441558441558441,21,44,0,12,0.6233766233766234
0.005,0.99,0.8,0.19999999999999996,0.74,0.7777777777777778,0.6363636363636364,1.0,0.8441558441558441,21,44,0,12,0.6233766233766234
0.005,0.99,0.8,0.19999999999999996,0.75,0.7547169811320755,0.6060606060606061,1.0,0.8311688311688312,20,44,0,13,0.6233766233766234
0.005,0.99,0.9,0.09999999999999998,0.2,0.8358208955223881,0.8484848484848485,0.8235294117647058,0.8571428571428571,28,38,6,5,0.6233766233766234
0.005,0.99,0.9,0.09999999999999998,0.21000000000000002,0.8358208955223881,0.8484848484848485,0.8235294117647058,0.8571428571428571,28,38,6,5,0.6233766233766234
0.005,0.99,0.9,0.09999999999999998,0.22,0.8358208955223881,0.8484848484848485,0.8235294117647058,0.8571428571428571,28,38,6,5,0.6233766233766234
0.005,0.99,0.9,0.09999999999999998,0.23,0.8,0.7878787878787878,0.8125,0.8311688311688312,26,38,6,7,0.6233766233766234
0.005,0.99,0.9,0.09999999999999998,0.24000000000000002,0.7812499999999999,0.7575757575757576,0.8064516129032258,0.8181818181818182,25,38,6,8,0.6233766233766234
0.005,0.99,0.9,0.09999999999999998,0.25,0.7812499999999999,0.7575757575757576,0.8064516129032258,0.8181818181818182,25,38,6,8,0.6233766233766234
0.005,0.99,0.9,0.09999999999999998,0.26,0.7812499999999999,0.7575757575757576,0.8064516129032258,0.8181818181818182,25,38,6,8,0.6233766233766234
0.005,0.99,0.9,0.09999999999999998,0.27,0.7812499999999999,0.7575757575757576,0.8064516129032258,0.8181818181818182,25,38,6,8,0.6233766233766234
0.005,0.99,0.9,0.09999999999999998,0.28,0.7812499999999999,0.7575757575757576,0.8064516129032258,0.8181818181818182,25,38,6,8,0.6233766233766234
0.005,0.99,0.9,0.09999999999999998,0.29000000000000004,0.7812499999999999,0.7575757575757576,0.8064516129032258,0.8181818181818182,25,38,6,8,0.6233766233766234
0.005,0.99,0.9,0.09999999999999998,0.30000000000000004,0.7812499999999999,0.7575757575757576,0.8064516129032258,0.8181818181818182,25,38,6,8,0.6233766233766234
0.005,0.99,0.9,0.09999999999999998,0.31,0.7812499999999999,0.7575757575757576,0.8064516129032258,0.8181818181818182,25,38,6,8,0.6233766233766234
0.005,0.99,0.9,0.09999999999999998,0.32,0.7812499999999999,0.7575757575757576,0.8064516129032258,0.8181818181818182,25,38,6,8,0.6233766233766234
0.005,0.99,0.9,0.09999999999999998,0.33,0.7812499999999999,0.7575757575757576,0.8064516129032258,0.8181818181818182,25,38,6,8,0.6233766233766234
0.005,0.99,0.9,0.09999999999999998,0.34,0.7812499999999999,0.7575757575757576,0.8064516129032258,0.8181818181818182,25,38,6,8,0.6233766233766234
0.005,0.99,0.9,0.09999999999999998,0.35,0.7812499999999999,0.7575757575757576,0.8064516129032258,0.8181818181818182,25,38,6,8,0.6233766233766234
0.005,0.99,0.9,0.09999999999999998,0.36,0.7812499999999999,0.7575757575757576,0.8064516129032258,0.8181818181818182,25,38,6,8,0.6233766233766234
0.005,0.99,0.9,0.09999999999999998,0.37,0.7812499999999999,0.7575757575757576,0.8064516129032258,0.8181818181818182,25,38,6,8,0.6233766233766234
0.005,0.99,0.9,0.09999999999999998,0.38,0.7812499999999999,0.7575757575757576,0.8064516129032258,0.8181818181818182,25,38,6,8,0.6233766233766234
0.005,0.99,0.9,0.09999999999999998,0.39,0.7812499999999999,0.7575757575757576,0.8064516129032258,0.8181818181818182,25,38,6,8,0.6233766233766234
0.005,0.99,0.9,0.09999999999999998,0.4,0.7812499999999999,0.7575757575757576,0.8064516129032258,0.8181818181818182,25,38,6,8,0.6233766233766234
0.005,0.99,0.9,0.09999999999999998,0.41000000000000003,0.7812499999999999,0.7575757575757576,0.8064516129032258,0.8181818181818182,25,38,6,8,0.6233766233766234
0.005,0.99,0.9,0.09999999999999998,0.42000000000000004,0.7812499999999999,0.7575757575757576,0.8064516129032258,0.8181818181818182,25,38,6,8,0.6233766233766234
0.005,0.99,0.9,0.09999999999999998,0.43000000000000005,0.7812499999999999,0.7575757575757576,0.8064516129032258,0.8181818181818182,25,38,6,8,0.6233766233766234
0.005,0.99,0.9,0.09999999999999998,0.44,0.7936507936507938,0.7575757575757576,0.8333333333333334,0.8311688311688312,25,39,5,8,0.6233766233766234
0.005,0.99,0.9,0.09999999999999998,0.45,0.8474576271186441,0.7575757575757576,0.9615384615384616,0.8831168831168831,25,43,1,8,0.6233766233766234
0.005,0.99,0.9,0.09999999999999998,0.46,0.8474576271186441,0.7575757575757576,0.9615384615384616,0.8831168831168831,25,43,1,8,0.6233766233766234
0.005,0.99,0.9,0.09999999999999998,0.47000000000000003,0.8474576271186441,0.7575757575757576,0.9615384615384616,0.8831168831168831,25,43,1,8,0.6233766233766234
0.005,0.99,0.9,0.09999999999999998,0.48000000000000004,0.8474576271186441,0.7575757575757576,0.9615384615384616,0.8831168831168831,25,43,1,8,0.6233766233766234
0.005,0.99,0.9,0.09999999999999998,0.49,0.8620689655172413,0.7575757575757576,1.0,0.8961038961038961,25,44,0,8,0.6233766233766234
0.005,0.99,0.9,0.09999999999999998,0.5,0.8620689655172413,0.7575757575757576,1.0,0.8961038961038961,25,44,0,8,0.6233766233766234
0.005,0.99,0.9,0.09999999999999998,0.51,0.8620689655172413,0.7575757575757576,1.0,0.8961038961038961,25,44,0,8,0.6233766233766234
0.005,0.99,0.9,0.09999999999999998,0.52,0.8620689655172413,0.7575757575757576,1.0,0.8961038961038961,25,44,0,8,0.6233766233766234
0.005,0.99,0.9,0.09999999999999998,0.53,0.8620689655172413,0.7575757575757576,1.0,0.8961038961038961,25,44,0,8,0.6233766233766234
0.005,0.99,0.9,0.09999999999999998,0.54,0.8421052631578948,0.7272727272727273,1.0,0.8831168831168831,24,44,0,9,0.6233766233766234
0.005,0.99,0.9,0.09999999999999998,0.55,0.8421052631578948,0.7272727272727273,1.0,0.8831168831168831,24,44,0,9,0.6233766233766234
0.005,0.99,0.9,0.09999999999999998,0.56,0.8214285714285715,0.696969696969697,1.0,0.8701298701298701,23,44,0,10,0.6233766233766234
0.005,0.99,0.9,0.09999999999999998,0.5700000000000001,0.8214285714285715,0.696969696969697,1.0,0.8701298701298701,23,44,0,10,0.6233766233766234
0.005,0.99,0.9,0.09999999999999998,0.5800000000000001,0.8214285714285715,0.696969696969697,1.0,0.8701298701298701,23,44,0,10,0.6233766233766234
0.005,0.99,0.9,0.09999999999999998,0.5900000000000001,0.8214285714285715,0.696969696969697,1.0,0.8701298701298701,23,44,0,10,0.6233766233766234
0.005,0.99,0.9,0.09999999999999998,0.6000000000000001,0.8214285714285715,0.696969696969697,1.0,0.8701298701298701,23,44,0,10,0.6233766233766234
0.005,0.99,0.9,0.09999999999999998,0.6100000000000001,0.8,0.6666666666666666,1.0,0.8571428571428571,22,44,0,11,0.6233766233766234
0.005,0.99,0.9,0.09999999999999998,0.62,0.7777777777777778,0.6363636363636364,1.0,0.8441558441558441,21,44,0,12,0.6233766233766234
0.005,0.99,0.9,0.09999999999999998,0.63,0.7777777777777778,0.6363636363636364,1.0,0.8441558441558441,21,44,0,12,0.6233766233766234
0.005,0.99,0.9,0.09999999999999998,0.64,0.7777777777777778,0.6363636363636364,1.0,0.8441558441558441,21,44,0,12,0.6233766233766234
0.005,0.99,0.9,0.09999999999999998,0.65,0.7777777777777778,0.6363636363636364,1.0,0.8441558441558441,21,44,0,12,0.6233766233766234
0.005,0.99,0.9,0.09999999999999998,0.66,0.7777777777777778,0.6363636363636364,1.0,0.8441558441558441,21,44,0,12,0.6233766233766234
0.005,0.99,0.9,0.09999999999999998,0.67,0.7777777777777778,0.6363636363636364,1.0,0.8441558441558441,21,44,0,12,0.6233766233766234
0.005,0.99,0.9,0.09999999999999998,0.6799999999999999,0.7777777777777778,0.6363636363636364,1.0,0.8441558441558441,21,44,0,12,0.6233766233766234
0.005,0.99,0.9,0.09999999999999998,0.69,0.7777777777777778,0.6363636363636364,1.0,0.8441558441558441,21,44,0,12,0.6233766233766234
0.005,0.99,0.9,0.09999999999999998,0.7,0.7777777777777778,0.6363636363636364,1.0,0.8441558441558441,21,44,0,12,0.6233766233766234
0.005,0.99,0.9,0.09999999999999998,0.71,0.7777777777777778,0.6363636363636364,1.0,0.8441558441558441,21,44,0,12,0.6233766233766234
0.005,0.99,0.9,0.09999999999999998,0.72,0.7777777777777778,0.6363636363636364,1.0,0.8441558441558441,21,44,0,12,0.6233766233766234
0.005,0.99,0.9,0.09999999999999998,0.73,0.7777777777777778,0.6363636363636364,1.0,0.8441558441558441,21,44,0,12,0.6233766233766234
0.005,0.99,0.9,0.09999999999999998,0.74,0.7777777777777778,0.6363636363636364,1.0,0.8441558441558441,21,44,0,12,0.6233766233766234
0.005,0.99,0.9,0.09999999999999998,0.75,0.7777777777777778,0.6363636363636364,1.0,0.8441558441558441,21,44,0,12,0.6233766233766234
0.01,0.4,0.0,1.0,0.2,0.8648648648648648,0.9696969696969697,0.7804878048780488,0.8701298701298701,32,35,9,1,0.2857142857142857
0.01,0.4,0.0,1.0,0.21000000000000002,0.8648648648648648,0.9696969696969697,0.7804878048780488,0.8701298701298701,32,35,9,1,0.2857142857142857
0.01,0.4,0.0,1.0,0.22,0.8648648648648648,0.9696969696969697,0.7804878048780488,0.8701298701298701,32,35,9,1,0.2857142857142857
0.01,0.4,0.0,1.0,0.23,0.8648648648648648,0.9696969696969697,0.7804878048780488,0.8701298701298701,32,35,9,1,0.2857142857142857
0.01,0.4,0.0,1.0,0.24000000000000002,0.8648648648648648,0.9696969696969697,0.7804878048780488,0.8701298701298701,32,35,9,1,0.2857142857142857
0.01,0.4,0.0,1.0,0.25,0.8493150684931509,0.9393939393939394,0.775,0.8571428571428571,31,35,9,2,0.2857142857142857
0.01,0.4,0.0,1.0,0.26,0.8493150684931509,0.9393939393939394,0.775,0.8571428571428571,31,35,9,2,0.2857142857142857
0.01,0.4,0.0,1.0,0.27,0.8333333333333333,0.9090909090909091,0.7692307692307693,0.8441558441558441,30,35,9,3,0.2857142857142857
0.01,0.4,0.0,1.0,0.28,0.8333333333333333,0.9090909090909091,0.7692307692307693,0.8441558441558441,30,35,9,3,0.2857142857142857
0.01,0.4,0.0,1.0,0.29000000000000004,0.8333333333333333,0.9090909090909091,0.7692307692307693,0.8441558441558441,30,35,9,3,0.2857142857142857
0.01,0.4,0.0,1.0,0.30000000000000004,0.8333333333333333,0.9090909090909091,0.7692307692307693,0.8441558441558441,30,35,9,3,0.2857142857142857
0.01,0.4,0.0,1.0,0.31,0.8333333333333333,0.9090909090909091,0.7692307692307693,0.8441558441558441,30,35,9,3,0.2857142857142857
0.01,0.4,0.0,1.0,0.32,0.8333333333333333,0.9090909090909091,0.7692307692307693,0.8441558441558441,30,35,9,3,0.2857142857142857
0.01,0.4,0.0,1.0,0.33,0.8333333333333333,0.9090909090909091,0.7692307692307693,0.8441558441558441,30,35,9,3,0.2857142857142857
0.01,0.4,0.0,1.0,0.34,0.8333333333333333,0.9090909090909091,0.7692307692307693,0.8441558441558441,30,35,9,3,0.2857142857142857
0.01,0.4,0.0,1.0,0.35,0.8333333333333333,0.9090909090909091,0.7692307692307693,0.8441558441558441,30,35,9,3,0.2857142857142857
0.01,0.4,0.0,1.0,0.36,0.8333333333333333,0.9090909090909091,0.7692307692307693,0.8441558441558441,30,35,9,3,0.2857142857142857
0.01,0.4,0.0,1.0,0.37,0.8333333333333333,0.9090909090909091,0.7692307692307693,0.8441558441558441,30,35,9,3,0.2857142857142857
0.01,0.4,0.0,1.0,0.38,0.8333333333333333,0.9090909090909091,0.7692307692307693,0.8441558441558441,30,35,9,3,0.2857142857142857
0.01,0.4,0.0,1.0,0.39,0.8333333333333333,0.9090909090909091,0.7692307692307693,0.8441558441558441,30,35,9,3,0.2857142857142857
0.01,0.4,0.0,1.0,0.4,0.8333333333333333,0.9090909090909091,0.7692307692307693,0.8441558441558441,30,35,9,3,0.2857142857142857
0.01,0.4,0.0,1.0,0.41000000000000003,0.8333333333333333,0.9090909090909091,0.7692307692307693,0.8441558441558441,30,35,9,3,0.2857142857142857
0.01,0.4,0.0,1.0,0.42000000000000004,0.8333333333333333,0.9090909090909091,0.7692307692307693,0.8441558441558441,30,35,9,3,0.2857142857142857
0.01,0.4,0.0,1.0,0.43000000000000005,0.8450704225352113,0.9090909090909091,0.7894736842105263,0.8571428571428571,30,36,8,3,0.2857142857142857
0.01,0.4,0.0,1.0,0.44,0.8571428571428571,0.9090909090909091,0.8108108108108109,0.8701298701298701,30,37,7,3,0.2857142857142857
0.01,0.4,0.0,1.0,0.45,0.8571428571428571,0.9090909090909091,0.8108108108108109,0.8701298701298701,30,37,7,3,0.2857142857142857
0.01,0.4,0.0,1.0,0.46,0.8571428571428571,0.9090909090909091,0.8108108108108109,0.8701298701298701,30,37,7,3,0.2857142857142857
0.01,0.4,0.0,1.0,0.47000000000000003,0.8571428571428571,0.9090909090909091,0.8108108108108109,0.8701298701298701,30,37,7,3,0.2857142857142857
0.01,0.4,0.0,1.0,0.48000000000000004,0.8571428571428571,0.9090909090909091,0.8108108108108109,0.8701298701298701,30,37,7,3,0.2857142857142857
0.01,0.4,0.0,1.0,0.49,0.8695652173913043,0.9090909090909091,0.8333333333333334,0.8831168831168831,30,38,6,3,0.2857142857142857
0.01,0.4,0.0,1.0,0.5,0.8695652173913043,0.9090909090909091,0.8333333333333334,0.8831168831168831,30,38,6,3,0.2857142857142857
0.01,0.4,0.0,1.0,0.51,0.8695652173913043,0.9090909090909091,0.8333333333333334,0.8831168831168831,30,38,6,3,0.2857142857142857
0.01,0.4,0.0,1.0,0.52,0.8695652173913043,0.9090909090909091,0.8333333333333334,0.8831168831168831,30,38,6,3,0.2857142857142857
0.01,0.4,0.0,1.0,0.53,0.8695652173913043,0.9090909090909091,0.8333333333333334,0.8831168831168831,30,38,6,3,0.2857142857142857
0.01,0.4,0.0,1.0,0.54,0.8695652173913043,0.9090909090909091,0.8333333333333334,0.8831168831168831,30,38,6,3,0.2857142857142857
0.01,0.4,0.0,1.0,0.55,0.8695652173913043,0.9090909090909091,0.8333333333333334,0.8831168831168831,30,38,6,3,0.2857142857142857
0.01,0.4,0.0,1.0,0.56,0.8695652173913043,0.9090909090909091,0.8333333333333334,0.8831168831168831,30,38,6,3,0.2857142857142857
0.01,0.4,0.0,1.0,0.5700000000000001,0.8695652173913043,0.9090909090909091,0.8333333333333334,0.8831168831168831,30,38,6,3,0.2857142857142857
0.01,0.4,0.0,1.0,0.5800000000000001,0.8695652173913043,0.9090909090909091,0.8333333333333334,0.8831168831168831,30,38,6,3,0.2857142857142857
0.01,0.4,0.0,1.0,0.5900000000000001,0.8695652173913043,0.9090909090909091,0.8333333333333334,0.8831168831168831,30,38,6,3,0.2857142857142857
0.01,0.4,0.0,1.0,0.6000000000000001,0.8529411764705883,0.8787878787878788,0.8285714285714286,0.8701298701298701,29,38,6,4,0.2857142857142857
0.01,0.4,0.0,1.0,0.6100000000000001,0.8529411764705883,0.8787878787878788,0.8285714285714286,0.8701298701298701,29,38,6,4,0.2857142857142857
0.01,0.4,0.0,1.0,0.62,0.8529411764705883,0.8787878787878788,0.8285714285714286,0.8701298701298701,29,38,6,4,0.2857142857142857
0.01,0.4,0.0,1.0,0.63,0.8529411764705883,0.8787878787878788,0.8285714285714286,0.8701298701298701,29,38,6,4,0.2857142857142857
0.01,0.4,0.0,1.0,0.64,0.8529411764705883,0.8787878787878788,0.8285714285714286,0.8701298701298701,29,38,6,4,0.2857142857142857
0.01,0.4,0.0,1.0,0.65,0.8529411764705883,0.8787878787878788,0.8285714285714286,0.8701298701298701,29,38,6,4,0.2857142857142857
0.01,0.4,0.0,1.0,0.66,0.8529411764705883,0.8787878787878788,0.8285714285714286,0.8701298701298701,29,38,6,4,0.2857142857142857
0.01,0.4,0.0,1.0,0.67,0.8529411764705883,0.8787878787878788,0.8285714285714286,0.8701298701298701,29,38,6,4,0.2857142857142857
0.01,0.4,0.0,1.0,0.6799999999999999,0.8529411764705883,0.8787878787878788,0.8285714285714286,0.8701298701298701,29,38,6,4,0.2857142857142857
0.01,0.4,0.0,1.0,0.69,0.8529411764705883,0.8787878787878788,0.8285714285714286,0.8701298701298701,29,38,6,4,0.2857142857142857
0.01,0.4,0.0,1.0,0.7,0.8529411764705883,0.8787878787878788,0.8285714285714286,0.8701298701298701,29,38,6,4,0.2857142857142857
0.01,0.4,0.0,1.0,0.71,0.8529411764705883,0.8787878787878788,0.8285714285714286,0.8701298701298701,29,38,6,4,0.2857142857142857
0.01,0.4,0.0,1.0,0.72,0.8529411764705883,0.8787878787878788,0.8285714285714286,0.8701298701298701,29,38,6,4,0.2857142857142857
0.01,0.4,0.0,1.0,0.73,0.8529411764705883,0.8787878787878788,0.8285714285714286,0.8701298701298701,29,38,6,4,0.2857142857142857
0.01,0.4,0.0,1.0,0.74,0.8529411764705883,0.8787878787878788,0.8285714285714286,0.8701298701298701,29,38,6,4,0.2857142857142857
0.01,0.4,0.0,1.0,0.75,0.8529411764705883,0.8787878787878788,0.8285714285714286,0.8701298701298701,29,38,6,4,0.2857142857142857
0.01,0.4,0.1,0.9,0.2,0.8648648648648648,0.9696969696969697,0.7804878048780488,0.8701298701298701,32,35,9,1,0.2857142857142857
0.01,0.4,0.1,0.9,0.21000000000000002,0.8648648648648648,0.9696969696969697,0.7804878048780488,0.8701298701298701,32,35,9,1,0.2857142857142857
0.01,0.4,0.1,0.9,0.22,0.8648648648648648,0.9696969696969697,0.7804878048780488,0.8701298701298701,32,35,9,1,0.2857142857142857
