ensemble_type,w_tier5,w_tier3,threshold,f1_score,recall,precision,accuracy,fp,fn
Tier5_plus_DistilledTier3,0.3,0.7,0.63,0.8169,87.88,76.32,83.12,9,4
Tier5_plus_DistilledTier3,0.3,0.7,0.64,0.8,84.85,75.68,81.82,9,5
Tier5_plus_DistilledTier3,0.3,0.7,0.65,0.8,84.85,75.68,81.82,9,5
Tier5_plus_DistilledTier3,0.3,0.7,0.66,0.8,84.85,75.68,81.82,9,5
Tier5_plus_DistilledTier3,0.3,0.7,0.67,0.8235,84.85,80.0,84.42,7,5
Tier5_plus_DistilledTier3,0.3,0.7,0.68,0.806,81.82,79.41,83.12,7,6
Tier5_plus_DistilledTier3,0.3,0.7,0.69,0.806,81.82,79.41,83.12,7,6
Tier5_plus_DistilledTier3,0.3,0.7,0.7,0.7879,78.79,78.79,81.82,7,7
Tier5_plus_DistilledTier3,0.35,0.65,0.3,0.7857,100.0,64.71,76.62,18,0
Tier5_plus_DistilledTier3,0.35,0.65,0.31,0.7857,100.0,64.71,76.62,18,0
Tier5_plus_DistilledTier3,0.35,0.65,0.32,0.7857,100.0,64.71,76.62,18,0
Tier5_plus_DistilledTier3,0.35,0.65,0.33,0.7952,100.0,66.0,77.92,17,0
Tier5_plus_DistilledTier3,0.35,0.65,0.34,0.8148,100.0,68.75,80.52,15,0
Tier5_plus_DistilledTier3,0.35,0.65,0.35,0.8148,100.0,68.75,80.52,15,0
Tier5_plus_DistilledTier3,0.35,0.65,0.36,0.8148,100.0,68.75,80.52,15,0
Tier5_plus_DistilledTier3,0.35,0.65,0.37,0.8148,100.0,68.75,80.52,15,0
Tier5_plus_DistilledTier3,0.35,0.65,0.38,0.8148,100.0,68.75,80.52,15,0
Tier5_plus_DistilledTier3,0.35,0.65,0.39,0.8,96.97,68.09,79.22,15,1
Tier5_plus_DistilledTier3,0.35,0.65,0.4,0.8,96.97,68.09,79.22,15,1
Tier5_plus_DistilledTier3,0.35,0.65,0.41,0.8,96.97,68.09,79.22,15,1
Tier5_plus_DistilledTier3,0.35,0.65,0.42,0.8,96.97,68.09,79.22,15,1
Tier5_plus_DistilledTier3,0.35,0.65,0.43,0.8,96.97,68.09,79.22,15,1
Tier5_plus_DistilledTier3,0.35,0.65,0.44,0.8,96.97,68.09,79.22,15,1
Tier5_plus_DistilledTier3,0.35,0.65,0.45,0.7848,93.94,67.39,77.92,15,2
Tier5_plus_DistilledTier3,0.35,0.65,0.46,0.7848,93.94,67.39,77.92,15,2
Tier5_plus_DistilledTier3,0.35,0.65,0.47,0.7692,90.91,66.67,76.62,15,3
Tier5_plus_DistilledTier3,0.35,0.65,0.48,0.7692,90.91,66.67,76.62,15,3
Tier5_plus_DistilledTier3,0.35,0.65,0.49,0.7895,90.91,69.77,79.22,13,3
Tier5_plus_DistilledTier3,0.35,0.65,0.5,0.7895,90.91,69.77,79.22,13,3
Tier5_plus_DistilledTier3,0.35,0.65,0.51,0.7895,90.91,69.77,79.22,13,3
Tier5_plus_DistilledTier3,0.35,0.65,0.52,0.7895,90.91,69.77,79.22,13,3
Tier5_plus_DistilledTier3,0.35,0.65,0.53,0.7733,87.88,69.05,77.92,13,4
Tier5_plus_DistilledTier3,0.35,0.65,0.54,0.7733,87.88,69.05,77.92,13,4
Tier5_plus_DistilledTier3,0.35,0.65,0.55,0.7733,87.88,69.05,77.92,13,4
Tier5_plus_DistilledTier3,0.35,0.65,0.56,0.7733,87.88,69.05,77.92,13,4
Tier5_plus_DistilledTier3,0.35,0.65,0.57,0.7733,87.88,69.05,77.92,13,4
Tier5_plus_DistilledTier3,0.35,0.65,0.58,0.8169,87.88,76.32,83.12,9,4
Tier5_plus_DistilledTier3,0.35,0.65,0.59,0.8169,87.88,76.32,83.12,9,4
Tier5_plus_DistilledTier3,0.35,0.65,0.6,0.8,84.85,75.68,81.82,9,5
Tier5_plus_DistilledTier3,0.35,0.65,0.61,0.8,84.85,75.68,81.82,9,5
Tier5_plus_DistilledTier3,0.35,0.65,0.62,0.8,84.85,75.68,81.82,9,5
Tier5_plus_DistilledTier3,0.35,0.65,0.63,0.8235,84.85,80.0,84.42,7,5
Tier5_plus_DistilledTier3,0.35,0.65,0.64,0.8235,84.85,80.0,84.42,7,5
Tier5_plus_DistilledTier3,0.35,0.65,0.65,0.806,81.82,79.41,83.12,7,6
Tier5_plus_DistilledTier3,0.35,0.65,0.66,0.806,81.82,79.41,83.12,7,6
Tier5_plus_DistilledTier3,0.35,0.65,0.67,0.7879,78.79,78.79,81.82,7,7
Tier5_plus_DistilledTier3,0.35,0.65,0.68,0.8387,78.79,89.66,87.01,3,7
Tier5_plus_DistilledTier3,0.35,0.65,0.69,0.8197,75.76,89.29,85.71,3,8
Tier5_plus_DistilledTier3,0.35,0.65,0.7,0.8197,75.76,89.29,85.71,3,8
Tier5_plus_DistilledTier3,0.4,0.6,0.3,0.7952,100.0,66.0,77.92,17,0
Tier5_plus_DistilledTier3,0.4,0.6,0.31,0.7952,100.0,66.0,77.92,17,0
Tier5_plus_DistilledTier3,0.4,0.6,0.32,0.7952,100.0,66.0,77.92,17,0
Tier5_plus_DistilledTier3,0.4,0.6,0.33,0.7952,100.0,66.0,77.92,17,0
Tier5_plus_DistilledTier3,0.4,0.6,0.34,0.7952,100.0,66.0,77.92,17,0
Tier5_plus_DistilledTier3,0.4,0.6,0.35,0.8148,100.0,68.75,80.52,15,0
Tier5_plus_DistilledTier3,0.4,0.6,0.36,0.8148,100.0,68.75,80.52,15,0
Tier5_plus_DistilledTier3,0.4,0.6,0.37,0.8,96.97,68.09,79.22,15,1
Tier5_plus_DistilledTier3,0.4,0.6,0.38,0.8,96.97,68.09,79.22,15,1
Tier5_plus_DistilledTier3,0.4,0.6,0.39,0.8,96.97,68.09,79.22,15,1
Tier5_plus_DistilledTier3,0.4,0.6,0.4,0.8,96.97,68.09,79.22,15,1
Tier5_plus_DistilledTier3,0.4,0.6,0.41,0.8,96.97,68.09,79.22,15,1
Tier5_plus_DistilledTier3,0.4,0.6,0.42,0.8,96.97,68.09,79.22,15,1
Tier5_plus_DistilledTier3,0.4,0.6,0.43,0.8,96.97,68.09,79.22,15,1
Tier5_plus_DistilledTier3,0.4,0.6,0.44,0.7848,93.94,67.39,77.92,15,2
Tier5_plus_DistilledTier3,0.4,0.6,0.45,0.8052,93.94,70.45,80.52,13,2
Tier5_plus_DistilledTier3,0.4,0.6,0.46,0.8052,93.94,70.45,80.52,13,2
Tier5_plus_DistilledTier3,0.4,0.6,0.47,0.8052,93.94,70.45,80.52,13,2
Tier5_plus_DistilledTier3,0.4,0.6,0.48,0.8052,93.94,70.45,80.52,13,2
Tier5_plus_DistilledTier3,0.4,0.6,0.49,0.7895,90.91,69.77,79.22,13,3
Tier5_plus_DistilledTier3,0.4,0.6,0.5,0.7895,90.91,69.77,79.22,13,3
Tier5_plus_DistilledTier3,0.4,0.6,0.51,0.7733,87.88,69.05,77.92,13,4
Tier5_plus_DistilledTier3,0.4,0.6,0.52,0.7733,87.88,69.05,77.92,13,4
Tier5_plus_DistilledTier3,0.4,0.6,0.53,0.8169,87.88,76.32,83.12,9,4
Tier5_plus_DistilledTier3,0.4,0.6,0.54,0.8169,87.88,76.32,83.12,9,4
Tier5_plus_DistilledTier3,0.4,0.6,0.55,0.8,84.85,75.68,81.82,9,5
Tier5_plus_DistilledTier3,0.4,0.6,0.56,0.8,84.85,75.68,81.82,9,5
Tier5_plus_DistilledTier3,0.4,0.6,0.57,0.8,84.85,75.68,81.82,9,5
Tier5_plus_DistilledTier3,0.4,0.6,0.58,0.8235,84.85,80.0,84.42,7,5
Tier5_plus_DistilledTier3,0.4,0.6,0.59,0.8235,84.85,80.0,84.42,7,5
Tier5_plus_DistilledTier3,0.4,0.6,0.6,0.8235,84.85,80.0,84.42,7,5
Tier5_plus_DistilledTier3,0.4,0.6,0.61,0.806,81.82,79.41,83.12,7,6
Tier5_plus_DistilledTier3,0.4,0.6,0.62,0.7879,78.79,78.79,81.82,7,7
Tier5_plus_DistilledTier3,0.4,0.6,0.63,0.8125,78.79,83.87,84.42,5,7
Tier5_plus_DistilledTier3,0.4,0.6,0.64,0.8387,78.79,89.66,87.01,3,7
Tier5_plus_DistilledTier3,0.4,0.6,0.65,0.8197,75.76,89.29,85.71,3,8
Tier5_plus_DistilledTier3,0.4,0.6,0.66,0.8197,75.76,89.29,85.71,3,8
Tier5_plus_DistilledTier3,0.4,0.6,0.67,0.8,72.73,88.89,84.42,3,9
Tier5_plus_DistilledTier3,0.4,0.6,0.68,0.8,72.73,88.89,84.42,3,9
Tier5_plus_DistilledTier3,0.4,0.6,0.69,0.8,72.73,88.89,84.42,3,9
Tier5_plus_DistilledTier3,0.4,0.6,0.7,0.8,72.73,88.89,84.42,3,9
Tier5_plus_DistilledTier3,0.45,0.55,0.3,0.7857,100.0,64.71,76.62,18,0
Tier5_plus_DistilledTier3,0.45,0.55,0.31,0.7952,100.0,66.0,77.92,17,0
Tier5_plus_DistilledTier3,0.45,0.55,0.32,0.7952,100.0,66.0,77.92,17,0
Tier5_plus_DistilledTier3,0.45,0.55,0.33,0.7952,100.0,66.0,77.92,17,0
Tier5_plus_DistilledTier3,0.45,0.55,0.34,0.7952,100.0,66.0,77.92,17,0
Tier5_plus_DistilledTier3,0.45,0.55,0.35,0.7805,96.97,65.31,76.62,17,1
Tier5_plus_DistilledTier3,0.45,0.55,0.36,0.8,96.97,68.09,79.22,15,1
Tier5_plus_DistilledTier3,0.45,0.55,0.37,0.8,96.97,68.09,79.22,15,1
Tier5_plus_DistilledTier3,0.45,0.55,0.38,0.8,96.97,68.09,79.22,15,1
Tier5_plus_DistilledTier3,0.45,0.55,0.39,0.8,96.97,68.09,79.22,15,1
Tier5_plus_DistilledTier3,0.45,0.55,0.4,0.7848,93.94,67.39,77.92,15,2
Tier5_plus_DistilledTier3,0.45,0.55,0.41,0.7848,93.94,67.39,77.92,15,2
Tier5_plus_DistilledTier3,0.45,0.55,0.42,0.8052,93.94,70.45,80.52,13,2
Tier5_plus_DistilledTier3,0.45,0.55,0.43,0.8052,93.94,70.45,80.52,13,2
Tier5_plus_DistilledTier3,0.45,0.55,0.44,0.8052,93.94,70.45,80.52,13,2
Tier5_plus_DistilledTier3,0.45,0.55,0.45,0.8052,93.94,70.45,80.52,13,2
Tier5_plus_DistilledTier3,0.45,0.55,0.46,0.8052,93.94,70.45,80.52,13,2
Tier5_plus_DistilledTier3,0.45,0.55,0.47,0.8052,93.94,70.45,80.52,13,2
Tier5_plus_DistilledTier3,0.45,0.55,0.48,0.7895,90.91,69.77,79.22,13,3
Tier5_plus_DistilledTier3,0.45,0.55,0.49,0.8333,90.91,76.92,84.42,9,3
Tier5_plus_DistilledTier3,0.45,0.55,0.5,0.8333,90.91,76.92,84.42,9,3
Tier5_plus_DistilledTier3,0.45,0.55,0.51,0.8169,87.88,76.32,83.12,9,4
Tier5_plus_DistilledTier3,0.45,0.55,0.52,0.8169,87.88,76.32,83.12,9,4
Tier5_plus_DistilledTier3,0.45,0.55,0.53,0.8406,87.88,80.56,85.71,7,4
Tier5_plus_DistilledTier3,0.45,0.55,0.54,0.8235,84.85,80.0,84.42,7,5
Tier5_plus_DistilledTier3,0.45,0.55,0.55,0.8235,84.85,80.0,84.42,7,5
Tier5_plus_DistilledTier3,0.45,0.55,0.56,0.806,81.82,79.41,83.12,7,6
Tier5_plus_DistilledTier3,0.45,0.55,0.57,0.7879,78.79,78.79,81.82,7,7
Tier5_plus_DistilledTier3,0.45,0.55,0.58,0.7879,78.79,78.79,81.82,7,7
Tier5_plus_DistilledTier3,0.45,0.55,0.59,0.8125,78.79,83.87,84.42,5,7
Tier5_plus_DistilledTier3,0.45,0.55,0.6,0.8387,78.79,89.66,87.01,3,7
Tier5_plus_DistilledTier3,0.45,0.55,0.61,0.8197,75.76,89.29,85.71,3,8
Tier5_plus_DistilledTier3,0.45,0.55,0.62,0.8197,75.76,89.29,85.71,3,8
Tier5_plus_DistilledTier3,0.45,0.55,0.63,0.8,72.73,88.89,84.42,3,9
Tier5_plus_DistilledTier3,0.45,0.55,0.64,0.8,72.73,88.89,84.42,3,9
Tier5_plus_DistilledTier3,0.45,0.55,0.65,0.8,72.73,88.89,84.42,3,9
Tier5_plus_DistilledTier3,0.45,0.55,0.66,0.8,72.73,88.89,84.42,3,9
Tier5_plus_DistilledTier3,0.45,0.55,0.67,0.8,72.73,88.89,84.42,3,9
Tier5_plus_DistilledTier3,0.45,0.55,0.68,0.8,72.73,88.89,84.42,3,9
Tier5_plus_DistilledTier3,0.45,0.55,0.69,0.8136,72.73,92.31,85.71,2,9
Tier5_plus_DistilledTier3,0.45,0.55,0.7,0.8136,72.73,92.31,85.71,2,9
Tier5_plus_DistilledTier3,0.5,0.5,0.3,0.7857,100.0,64.71,76.62,18,0
Tier5_plus_DistilledTier3,0.5,0.5,0.31,0.7857,100.0,64.71,76.62,18,0
Tier5_plus_DistilledTier3,0.5,0.5,0.32,0.7857,100.0,64.71,76.62,18,0
Tier5_plus_DistilledTier3,0.5,0.5,0.33,0.7952,100.0,66.0,77.92,17,0
Tier5_plus_DistilledTier3,0.5,0.5,0.34,0.7805,96.97,65.31,76.62,17,1
Tier5_plus_DistilledTier3,0.5,0.5,0.35,0.7805,96.97,65.31,76.62,17,1
Tier5_plus_DistilledTier3,0.5,0.5,0.36,0.7654,93.94,64.58,75.32,17,2
Tier5_plus_DistilledTier3,0.5,0.5,0.37,0.7848,93.94,67.39,77.92,15,2
Tier5_plus_DistilledTier3,0.5,0.5,0.38,0.8052,93.94,70.45,80.52,13,2
Tier5_plus_DistilledTier3,0.5,0.5,0.39,0.8052,93.94,70.45,80.52,13,2
Tier5_plus_DistilledTier3,0.5,0.5,0.4,0.8052,93.94,70.45,80.52,13,2
Tier5_plus_DistilledTier3,0.5,0.5,0.41,0.8052,93.94,70.45,80.52,13,2
Tier5_plus_DistilledTier3,0.5,0.5,0.42,0.8052,93.94,70.45,80.52,13,2
Tier5_plus_DistilledTier3,0.5,0.5,0.43,0.8052,93.94,70.45,80.52,13,2
Tier5_plus_DistilledTier3,0.5,0.5,0.44,0.8267,93.94,73.81,83.12,11,2
Tier5_plus_DistilledTier3,0.5,0.5,0.45,0.8493,93.94,77.5,85.71,9,2
Tier5_plus_DistilledTier3,0.5,0.5,0.46,0.8333,90.91,76.92,84.42,9,3
Tier5_plus_DistilledTier3,0.5,0.5,0.47,0.8169,87.88,76.32,83.12,9,4
Tier5_plus_DistilledTier3,0.5,0.5,0.48,0.8169,87.88,76.32,83.12,9,4
Tier5_plus_DistilledTier3,0.5,0.5,0.49,0.8406,87.88,80.56,85.71,7,4
Tier5_plus_DistilledTier3,0.5,0.5,0.5,0.8406,87.88,80.56,85.71,7,4
Tier5_plus_DistilledTier3,0.5,0.5,0.51,0.8406,87.88,80.56,85.71,7,4
Tier5_plus_DistilledTier3,0.5,0.5,0.52,0.806,81.82,79.41,83.12,7,6
Tier5_plus_DistilledTier3,0.5,0.5,0.53,0.806,81.82,79.41,83.12,7,6
Tier5_plus_DistilledTier3,0.5,0.5,0.54,0.806,81.82,79.41,83.12,7,6
Tier5_plus_DistilledTier3,0.5,0.5,0.55,0.8308,81.82,84.38,85.71,5,6
Tier5_plus_DistilledTier3,0.5,0.5,0.56,0.8571,81.82,90.0,88.31,3,6
Tier5_plus_DistilledTier3,0.5,0.5,0.57,0.8387,78.79,89.66,87.01,3,7
Tier5_plus_DistilledTier3,0.5,0.5,0.58,0.8,72.73,88.89,84.42,3,9
Tier5_plus_DistilledTier3,0.5,0.5,0.59,0.8,72.73,88.89,84.42,3,9
Tier5_plus_DistilledTier3,0.5,0.5,0.6,0.8,72.73,88.89,84.42,3,9
Tier5_plus_DistilledTier3,0.5,0.5,0.61,0.8,72.73,88.89,84.42,3,9
Tier5_plus_DistilledTier3,0.5,0.5,0.62,0.8,72.73,88.89,84.42,3,9
Tier5_plus_DistilledTier3,0.5,0.5,0.63,0.8,72.73,88.89,84.42,3,9
Tier5_plus_DistilledTier3,0.5,0.5,0.64,0.8,72.73,88.89,84.42,3,9
Tier5_plus_DistilledTier3,0.5,0.5,0.65,0.8,72.73,88.89,84.42,3,9
Tier5_plus_DistilledTier3,0.5,0.5,0.66,0.8,72.73,88.89,84.42,3,9
Tier5_plus_DistilledTier3,0.5,0.5,0.67,0.8136,72.73,92.31,85.71,2,9
Tier5_plus_DistilledTier3,0.5,0.5,0.68,0.8136,72.73,92.31,85.71,2,9
Tier5_plus_DistilledTier3,0.5,0.5,0.69,0.8136,72.73,92.31,85.71,2,9
Tier5_plus_DistilledTier3,0.5,0.5,0.7,0.8136,72.73,92.31,85.71,2,9
Tier5_plus_DistilledTier3,0.55,0.45,0.3,0.7857,100.0,64.71,76.62,18,0
Tier5_plus_DistilledTier3,0.55,0.45,0.31,0.7857,100.0,64.71,76.62,18,0
Tier5_plus_DistilledTier3,0.55,0.45,0.32,0.7711,96.97,64.0,75.32,18,1
Tier5_plus_DistilledTier3,0.55,0.45,0.33,0.7561,93.94,63.27,74.03,18,2
Tier5_plus_DistilledTier3,0.55,0.45,0.34,0.7848,93.94,67.39,77.92,15,2
Tier5_plus_DistilledTier3,0.55,0.45,0.35,0.7848,93.94,67.39,77.92,15,2
Tier5_plus_DistilledTier3,0.55,0.45,0.36,0.7848,93.94,67.39,77.92,15,2
Tier5_plus_DistilledTier3,0.55,0.45,0.37,0.7848,93.94,67.39,77.92,15,2
Tier5_plus_DistilledTier3,0.55,0.45,0.38,0.7848,93.94,67.39,77.92,15,2
Tier5_plus_DistilledTier3,0.55,0.45,0.39,0.8052,93.94,70.45,80.52,13,2
Tier5_plus_DistilledTier3,0.55,0.45,0.4,0.8493,93.94,77.5,85.71,9,2
Tier5_plus_DistilledTier3,0.55,0.45,0.41,0.8493,93.94,77.5,85.71,9,2
Tier5_plus_DistilledTier3,0.55,0.45,0.42,0.8493,93.94,77.5,85.71,9,2
Tier5_plus_DistilledTier3,0.55,0.45,0.43,0.8169,87.88,76.32,83.12,9,4
Tier5_plus_DistilledTier3,0.55,0.45,0.44,0.8406,87.88,80.56,85.71,7,4
Tier5_plus_DistilledTier3,0.55,0.45,0.45,0.8406,87.88,80.56,85.71,7,4
Tier5_plus_DistilledTier3,0.55,0.45,0.46,0.8406,87.88,80.56,85.71,7,4
Tier5_plus_DistilledTier3,0.55,0.45,0.47,0.8406,87.88,80.56,85.71,7,4
Tier5_plus_DistilledTier3,0.55,0.45,0.48,0.806,81.82,79.41,83.12,7,6
Tier5_plus_DistilledTier3,0.55,0.45,0.49,0.806,81.82,79.41,83.12,7,6
Tier5_plus_DistilledTier3,0.55,0.45,0.5,0.806,81.82,79.41,83.12,7,6
Tier5_plus_DistilledTier3,0.55,0.45,0.51,0.8571,81.82,90.0,88.31,3,6
Tier5_plus_DistilledTier3,0.55,0.45,0.52,0.8387,78.79,89.66,87.01,3,7
Tier5_plus_DistilledTier3,0.55,0.45,0.53,0.8387,78.79,89.66,87.01,3,7
Tier5_plus_DistilledTier3,0.55,0.45,0.54,0.8197,75.76,89.29,85.71,3,8
Tier5_plus_DistilledTier3,0.55,0.45,0.55,0.8197,75.76,89.29,85.71,3,8
Tier5_plus_DistilledTier3,0.55,0.45,0.56,0.8197,75.76,89.29,85.71,3,8
Tier5_plus_DistilledTier3,0.55,0.45,0.57,0.8197,75.76,89.29,85.71,3,8
Tier5_plus_DistilledTier3,0.55,0.45,0.58,0.8197,75.76,89.29,85.71,3,8
Tier5_plus_DistilledTier3,0.55,0.45,0.59,0.8197,75.76,89.29,85.71,3,8
Tier5_plus_DistilledTier3,0.55,0.45,0.6,0.8197,75.76,89.29,85.71,3,8
Tier5_plus_DistilledTier3,0.55,0.45,0.61,0.8197,75.76,89.29,85.71,3,8
Tier5_plus_DistilledTier3,0.55,0.45,0.62,0.8,72.73,88.89,84.42,3,9
Tier5_plus_DistilledTier3,0.55,0.45,0.63,0.8,72.73,88.89,84.42,3,9
Tier5_plus_DistilledTier3,0.55,0.45,0.64,0.8,72.73,88.89,84.42,3,9
Tier5_plus_DistilledTier3,0.55,0.45,0.65,0.8136,72.73,92.31,85.71,2,9
Tier5_plus_DistilledTier3,0.55,0.45,0.66,0.8136,72.73,92.31,85.71,2,9
Tier5_plus_DistilledTier3,0.55,0.45,0.67,0.8136,72.73,92.31,85.71,2,9
Tier5_plus_DistilledTier3,0.55,0.45,0.68,0.8136,72.73,92.31,85.71,2,9
Tier5_plus_DistilledTier3,0.55,0.45,0.69,0.8136,72.73,92.31,85.71,2,9
Tier5_plus_DistilledTier3,0.55,0.45,0.7,0.8421,72.73,100.0,88.31,0,9
Tier5_plus_DistilledTier3,0.6,0.4,0.3,0.775,93.94,65.96,76.62,16,2
Tier5_plus_DistilledTier3,0.6,0.4,0.31,0.775,93.94,65.96,76.62,16,2
Tier5_plus_DistilledTier3,0.6,0.4,0.32,0.775,93.94,65.96,76.62,16,2
Tier5_plus_DistilledTier3,0.6,0.4,0.33,0.775,93.94,65.96,76.62,16,2
Tier5_plus_DistilledTier3,0.6,0.4,0.34,0.775,93.94,65.96,76.62,16,2
Tier5_plus_DistilledTier3,0.6,0.4,0.35,0.775,93.94,65.96,76.62,16,2
Tier5_plus_DistilledTier3,0.6,0.4,0.36,0.8267,93.94,73.81,83.12,11,2
Tier5_plus_DistilledTier3,0.6,0.4,0.37,0.8267,93.94,73.81,83.12,11,2
Tier5_plus_DistilledTier3,0.6,0.4,0.38,0.8267,93.94,73.81,83.12,11,2
Tier5_plus_DistilledTier3,0.6,0.4,0.39,0.8333,90.91,76.92,84.42,9,3
Tier5_plus_DistilledTier3,0.6,0.4,0.4,0.8406,87.88,80.56,85.71,7,4
Tier5_plus_DistilledTier3,0.6,0.4,0.41,0.8406,87.88,80.56,85.71,7,4
Tier5_plus_DistilledTier3,0.6,0.4,0.42,0.8406,87.88,80.56,85.71,7,4
Tier5_plus_DistilledTier3,0.6,0.4,0.43,0.806,81.82,79.41,83.12,7,6
Tier5_plus_DistilledTier3,0.6,0.4,0.44,0.806,81.82,79.41,83.12,7,6
Tier5_plus_DistilledTier3,0.6,0.4,0.45,0.806,81.82,79.41,83.12,7,6
Tier5_plus_DistilledTier3,0.6,0.4,0.46,0.8308,81.82,84.38,85.71,5,6
Tier5_plus_DistilledTier3,0.6,0.4,0.47,0.8571,81.82,90.0,88.31,3,6
Tier5_plus_DistilledTier3,0.6,0.4,0.48,0.8387,78.79,89.66,87.01,3,7
Tier5_plus_DistilledTier3,0.6,0.4,0.49,0.8387,78.79,89.66,87.01,3,7
Tier5_plus_DistilledTier3,0.6,0.4,0.5,0.8197,75.76,89.29,85.71,3,8
Tier5_plus_DistilledTier3,0.6,0.4,0.51,0.8197,75.76,89.29,85.71,3,8
Tier5_plus_DistilledTier3,0.6,0.4,0.52,0.8197,75.76,89.29,85.71,3,8
Tier5_plus_DistilledTier3,0.6,0.4,0.53,0.8197,75.76,89.29,85.71,3,8
Tier5_plus_DistilledTier3,0.6,0.4,0.54,0.8197,75.76,89.29,85.71,3,8
Tier5_plus_DistilledTier3,0.6,0.4,0.55,0.8197,75.76,89.29,85.71,3,8
Tier5_plus_DistilledTier3,0.6,0.4,0.56,0.8197,75.76,89.29,85.71,3,8
Tier5_plus_DistilledTier3,0.6,0.4,0.57,0.8197,75.76,89.29,85.71,3,8
Tier5_plus_DistilledTier3,0.6,0.4,0.58,0.8197,75.76,89.29,85.71,3,8
Tier5_plus_DistilledTier3,0.6,0.4,0.59,0.8197,75.76,89.29,85.71,3,8
Tier5_plus_DistilledTier3,0.6,0.4,0.6,0.8197,75.76,89.29,85.71,3,8
Tier5_plus_DistilledTier3,0.6,0.4,0.61,0.8197,75.76,89.29,85.71,3,8
Tier5_plus_DistilledTier3,0.6,0.4,0.62,0.8197,75.76,89.29,85.71,3,8
Tier5_plus_DistilledTier3,0.6,0.4,0.63,0.8197,75.76,89.29,85.71,3,8
Tier5_plus_DistilledTier3,0.6,0.4,0.64,0.8333,75.76,92.59,87.01,2,8
Tier5_plus_DistilledTier3,0.6,0.4,0.65,0.8333,75.76,92.59,87.01,2,8
Tier5_plus_DistilledTier3,0.6,0.4,0.66,0.8136,72.73,92.31,85.71,2,9
Tier5_plus_DistilledTier3,0.6,0.4,0.67,0.8136,72.73,92.31,85.71,2,9
Tier5_plus_DistilledTier3,0.6,0.4,0.68,0.8421,72.73,100.0,88.31,0,9
Tier5_plus_DistilledTier3,0.6,0.4,0.69,0.8421,72.73,100.0,88.31,0,9
Tier5_plus_DistilledTier3,0.6,0.4,0.7,0.8214,69.7,100.0,87.01,0,10
Tier5_plus_DistilledTier3,0.65,0.35,0.3,0.775,93.94,65.96,76.62,16,2
Tier5_plus_DistilledTier3,0.65,0.35,0.31,0.8158,93.94,72.09,81.82,12,2
Tier5_plus_DistilledTier3,0.65,0.35,0.32,0.8158,93.94,72.09,81.82,12,2
Tier5_plus_DistilledTier3,0.65,0.35,0.33,0.8158,93.94,72.09,81.82,12,2
Tier5_plus_DistilledTier3,0.65,0.35,0.34,0.8158,93.94,72.09,81.82,12,2
Tier5_plus_DistilledTier3,0.65,0.35,0.35,0.8219,90.91,75.0,83.12,10,3
Tier5_plus_DistilledTier3,0.65,0.35,0.36,0.8219,90.91,75.0,83.12,10,3
Tier5_plus_DistilledTier3,0.65,0.35,0.37,0.8219,90.91,75.0,83.12,10,3
Tier5_plus_DistilledTier3,0.65,0.35,0.38,0.8,84.85,75.68,81.82,9,5
Tier5_plus_DistilledTier3,0.65,0.35,0.39,0.7826,81.82,75.0,80.52,9,6
Tier5_plus_DistilledTier3,0.65,0.35,0.4,0.7826,81.82,75.0,80.52,9,6
Tier5_plus_DistilledTier3,0.65,0.35,0.41,0.806,81.82,79.41,83.12,7,6
Tier5_plus_DistilledTier3,0.65,0.35,0.42,0.8308,81.82,84.38,85.71,5,6
Tier5_plus_DistilledTier3,0.65,0.35,0.43,0.8571,81.82,90.0,88.31,3,6
Tier5_plus_DistilledTier3,0.65,0.35,0.44,0.8387,78.79,89.66,87.01,3,7
Tier5_plus_DistilledTier3,0.65,0.35,0.45,0.8387,78.79,89.66,87.01,3,7
Tier5_plus_DistilledTier3,0.65,0.35,0.46,0.8197,75.76,89.29,85.71,3,8
Tier5_plus_DistilledTier3,0.65,0.35,0.47,0.8197,75.76,89.29,85.71,3,8
Tier5_plus_DistilledTier3,0.65,0.35,0.48,0.8197,75.76,89.29,85.71,3,8
Tier5_plus_DistilledTier3,0.65,0.35,0.49,0.8197,75.76,89.29,85.71,3,8
Tier5_plus_DistilledTier3,0.65,0.35,0.5,0.8197,75.76,89.29,85.71,3,8
Tier5_plus_DistilledTier3,0.65,0.35,0.51,0.8197,75.76,89.29,85.71,3,8
Tier5_plus_DistilledTier3,0.65,0.35,0.52,0.8197,75.76,89.29,85.71,3,8
Tier5_plus_DistilledTier3,0.65,0.35,0.53,0.8197,75.76,89.29,85.71,3,8
Tier5_plus_DistilledTier3,0.65,0.35,0.54,0.8197,75.76,89.29,85.71,3,8
Tier5_plus_DistilledTier3,0.65,0.35,0.55,0.8197,75.76,89.29,85.71,3,8
Tier5_plus_DistilledTier3,0.65,0.35,0.56,0.8197,75.76,89.29,85.71,3,8
Tier5_plus_DistilledTier3,0.65,0.35,0.57,0.8197,75.76,89.29,85.71,3,8
Tier5_plus_DistilledTier3,0.65,0.35,0.58,0.8197,75.76,89.29,85.71,3,8
Tier5_plus_DistilledTier3,0.65,0.35,0.59,0.8197,75.76,89.29,85.71,3,8
Tier5_plus_DistilledTier3,0.65,0.35,0.6,0.8197,75.76,89.29,85.71,3,8
Tier5_plus_DistilledTier3,0.65,0.35,0.61,0.8197,75.76,89.29,85.71,3,8
