sequence,tier1,tier2,tier3,mode,pl1,ph1,pl2,ph2,tau3,pct_esc1,pct_esc2,f1,recall,precision,accuracy,fp,fn,eff_gpu_ms,eff_gpu_fps,eff_cpu_ms,eff_cpu_fps
pc3d_dt3->stgcn->ctrgcn_tier_s,pc3d_dt3,stgcn,ctrgcn_tier_s,cumulative_vote,0.05,0.99,0.25,0.95,0.55,67.53,40.26,0.9688,93.94,100.0,97.4,0,2,34.39,29.1,223.03,4.5
pc3d_dt3->stgcn->ctrgcn_tier_s,pc3d_dt3,stgcn,ctrgcn_tier_s,cumulative_vote,0.05,0.99,0.35,0.65,0.45,67.53,28.57,1.0,100.0,100.0,100.0,0,0,32.97,30.3,220.48,4.5
pc3d_dt3->stgcn->ctrgcn_tier_s,pc3d_dt3,stgcn,ctrgcn_tier_s,cumulative_vote,0.05,0.99,0.35,0.65,0.5,67.53,28.57,1.0,100.0,100.0,100.0,0,0,32.97,30.3,220.48,4.5
pc3d_dt3->stgcn->ctrgcn_tier_s,pc3d_dt3,stgcn,ctrgcn_tier_s,cumulative_vote,0.05,0.99,0.35,0.65,0.55,67.53,28.57,1.0,100.0,100.0,100.0,0,0,32.97,30.3,220.48,4.5
pc3d_dt3->stgcn->ctrgcn_tier_s,pc3d_dt3,stgcn,ctrgcn_tier_s,cumulative_vote,0.05,0.99,0.35,0.65,0.6,67.53,28.57,1.0,100.0,100.0,100.0,0,0,32.97,30.3,220.48,4.5
pc3d_dt3->stgcn->ctrgcn_tier_s,pc3d_dt3,stgcn,ctrgcn_tier_s,cumulative_vote,0.05,0.99,0.35,0.65,0.65,67.53,28.57,1.0,100.0,100.0,100.0,0,0,32.97,30.3,220.48,4.5
pc3d_dt3->stgcn->ctrgcn_tier_s,pc3d_dt3,stgcn,ctrgcn_tier_s,cumulative_vote,0.05,0.99,0.35,0.75,0.45,67.53,31.17,1.0,100.0,100.0,100.0,0,0,33.29,30.0,221.05,4.5
pc3d_dt3->stgcn->ctrgcn_tier_s,pc3d_dt3,stgcn,ctrgcn_tier_s,cumulative_vote,0.05,0.99,0.35,0.75,0.5,67.53,31.17,0.9688,93.94,100.0,97.4,0,2,33.29,30.0,221.05,4.5
pc3d_dt3->stgcn->ctrgcn_tier_s,pc3d_dt3,stgcn,ctrgcn_tier_s,cumulative_vote,0.05,0.99,0.35,0.75,0.55,67.53,31.17,0.9688,93.94,100.0,97.4,0,2,33.29,30.0,221.05,4.5
pc3d_dt3->stgcn->ctrgcn_tier_s,pc3d_dt3,stgcn,ctrgcn_tier_s,cumulative_vote,0.05,0.99,0.35,0.75,0.6,67.53,31.17,0.9688,93.94,100.0,97.4,0,2,33.29,30.0,221.05,4.5
pc3d_dt3->stgcn->ctrgcn_tier_s,pc3d_dt3,stgcn,ctrgcn_tier_s,cumulative_vote,0.05,0.99,0.35,0.75,0.65,67.53,31.17,0.9688,93.94,100.0,97.4,0,2,33.29,30.0,221.05,4.5
pc3d_dt3->stgcn->ctrgcn_tier_s,pc3d_dt3,stgcn,ctrgcn_tier_s,cumulative_vote,0.05,0.99,0.35,0.85,0.45,67.53,33.77,1.0,100.0,100.0,100.0,0,0,33.6,29.8,221.61,4.5
pc3d_dt3->stgcn->ctrgcn_tier_s,pc3d_dt3,stgcn,ctrgcn_tier_s,cumulative_vote,0.05,0.99,0.35,0.85,0.5,67.53,33.77,0.9688,93.94,100.0,97.4,0,2,33.6,29.8,221.61,4.5
pc3d_dt3->stgcn->ctrgcn_tier_s,pc3d_dt3,stgcn,ctrgcn_tier_s,cumulative_vote,0.05,0.99,0.35,0.85,0.55,67.53,33.77,0.9688,93.94,100.0,97.4,0,2,33.6,29.8,221.61,4.5
pc3d_dt3->stgcn->ctrgcn_tier_s,pc3d_dt3,stgcn,ctrgcn_tier_s,cumulative_vote,0.05,0.99,0.35,0.85,0.6,67.53,33.77,0.9688,93.94,100.0,97.4,0,2,33.6,29.8,221.61,4.5
pc3d_dt3->stgcn->ctrgcn_tier_s,pc3d_dt3,stgcn,ctrgcn_tier_s,cumulative_vote,0.05,0.99,0.35,0.85,0.65,67.53,33.77,0.9688,93.94,100.0,97.4,0,2,33.6,29.8,221.61,4.5
pc3d_dt3->stgcn->ctrgcn_tier_s,pc3d_dt3,stgcn,ctrgcn_tier_s,cumulative_vote,0.05,0.99,0.35,0.95,0.45,67.53,40.26,1.0,100.0,100.0,100.0,0,0,34.39,29.1,223.03,4.5
pc3d_dt3->stgcn->ctrgcn_tier_s,pc3d_dt3,stgcn,ctrgcn_tier_s,cumulative_vote,0.05,0.99,0.35,0.95,0.5,67.53,40.26,0.9688,93.94,100.0,97.4,0,2,34.39,29.1,223.03,4.5
pc3d_dt3->stgcn->ctrgcn_tier_s,pc3d_dt3,stgcn,ctrgcn_tier_s,cumulative_vote,0.05,0.99,0.35,0.95,0.55,67.53,40.26,0.9688,93.94,100.0,97.4,0,2,34.39,29.1,223.03,4.5
pc3d_dt3->stgcn->ctrgcn_tier_s,pc3d_dt3,stgcn,ctrgcn_tier_s,cumulative_vote,0.1,0.99,0.01,0.65,0.45,63.64,37.66,1.0,100.0,100.0,100.0,0,0,33.91,29.5,221.89,4.5
pc3d_dt3->stgcn->ctrgcn_tier_s,pc3d_dt3,stgcn,ctrgcn_tier_s,cumulative_vote,0.1,0.99,0.01,0.65,0.5,63.64,37.66,1.0,100.0,100.0,100.0,0,0,33.91,29.5,221.89,4.5
pc3d_dt3->stgcn->ctrgcn_tier_s,pc3d_dt3,stgcn,ctrgcn_tier_s,cumulative_vote,0.1,0.99,0.01,0.65,0.55,63.64,37.66,1.0,100.0,100.0,100.0,0,0,33.91,29.5,221.89,4.5
pc3d_dt3->stgcn->ctrgcn_tier_s,pc3d_dt3,stgcn,ctrgcn_tier_s,cumulative_vote,0.1,0.99,0.01,0.65,0.6,63.64,37.66,1.0,100.0,100.0,100.0,0,0,33.91,29.5,221.89,4.5
pc3d_dt3->stgcn->ctrgcn_tier_s,pc3d_dt3,stgcn,ctrgcn_tier_s,cumulative_vote,0.1,0.99,0.01,0.65,0.65,63.64,37.66,1.0,100.0,100.0,100.0,0,0,33.91,29.5,221.89,4.5
pc3d_dt3->stgcn->ctrgcn_tier_s,pc3d_dt3,stgcn,ctrgcn_tier_s,cumulative_vote,0.1,0.99,0.01,0.75,0.45,63.64,40.26,1.0,100.0,100.0,100.0,0,0,34.22,29.2,222.45,4.5
pc3d_dt3->stgcn->ctrgcn_tier_s,pc3d_dt3,stgcn,ctrgcn_tier_s,cumulative_vote,0.1,0.99,0.01,0.75,0.5,63.64,40.26,0.9688,93.94,100.0,97.4,0,2,34.22,29.2,222.45,4.5
pc3d_dt3->stgcn->ctrgcn_tier_s,pc3d_dt3,stgcn,ctrgcn_tier_s,cumulative_vote,0.1,0.99,0.01,0.75,0.55,63.64,40.26,0.9688,93.94,100.0,97.4,0,2,34.22,29.2,222.45,4.5
pc3d_dt3->stgcn->ctrgcn_tier_s,pc3d_dt3,stgcn,ctrgcn_tier_s,cumulative_vote,0.1,0.99,0.01,0.75,0.6,63.64,40.26,0.9688,93.94,100.0,97.4,0,2,34.22,29.2,222.45,4.5
pc3d_dt3->stgcn->ctrgcn_tier_s,pc3d_dt3,stgcn,ctrgcn_tier_s,cumulative_vote,0.1,0.99,0.01,0.75,0.65,63.64,40.26,0.9688,93.94,100.0,97.4,0,2,34.22,29.2,222.45,4.5
pc3d_dt3->stgcn->ctrgcn_tier_s,pc3d_dt3,stgcn,ctrgcn_tier_s,cumulative_vote,0.1,0.99,0.01,0.85,0.45,63.64,42.86,1.0,100.0,100.0,100.0,0,0,34.54,29.0,223.02,4.5
pc3d_dt3->stgcn->ctrgcn_tier_s,pc3d_dt3,stgcn,ctrgcn_tier_s,cumulative_vote,0.1,0.99,0.01,0.85,0.5,63.64,42.86,0.9688,93.94,100.0,97.4,0,2,34.54,29.0,223.02,4.5
pc3d_dt3->stgcn->ctrgcn_tier_s,pc3d_dt3,stgcn,ctrgcn_tier_s,cumulative_vote,0.1,0.99,0.01,0.85,0.55,63.64,42.86,0.9688,93.94,100.0,97.4,0,2,34.54,29.0,223.02,4.5
pc3d_dt3->stgcn->ctrgcn_tier_s,pc3d_dt3,stgcn,ctrgcn_tier_s,cumulative_vote,0.1,0.99,0.01,0.85,0.6,63.64,42.86,0.9688,93.94,100.0,97.4,0,2,34.54,29.0,223.02,4.5
pc3d_dt3->stgcn->ctrgcn_tier_s,pc3d_dt3,stgcn,ctrgcn_tier_s,cumulative_vote,0.1,0.99,0.01,0.85,0.65,63.64,42.86,0.9688,93.94,100.0,97.4,0,2,34.54,29.0,223.02,4.5
pc3d_dt3->stgcn->ctrgcn_tier_s,pc3d_dt3,stgcn,ctrgcn_tier_s,cumulative_vote,0.1,0.99,0.01,0.95,0.45,63.64,49.35,1.0,100.0,100.0,100.0,0,0,35.33,28.3,224.44,4.5
pc3d_dt3->stgcn->ctrgcn_tier_s,pc3d_dt3,stgcn,ctrgcn_tier_s,cumulative_vote,0.1,0.99,0.01,0.95,0.5,63.64,49.35,0.9688,93.94,100.0,97.4,0,2,35.33,28.3,224.44,4.5
pc3d_dt3->stgcn->ctrgcn_tier_s,pc3d_dt3,stgcn,ctrgcn_tier_s,cumulative_vote,0.1,0.99,0.01,0.95,0.55,63.64,49.35,0.9688,93.94,100.0,97.4,0,2,35.33,28.3,224.44,4.5
pc3d_dt3->stgcn->ctrgcn_tier_s,pc3d_dt3,stgcn,ctrgcn_tier_s,cumulative_vote,0.1,0.99,0.05,0.65,0.45,63.64,37.66,1.0,100.0,100.0,100.0,0,0,33.91,29.5,221.89,4.5
pc3d_dt3->stgcn->ctrgcn_tier_s,pc3d_dt3,stgcn,ctrgcn_tier_s,cumulative_vote,0.1,0.99,0.05,0.65,0.5,63.64,37.66,1.0,100.0,100.0,100.0,0,0,33.91,29.5,221.89,4.5
pc3d_dt3->stgcn->ctrgcn_tier_s,pc3d_dt3,stgcn,ctrgcn_tier_s,cumulative_vote,0.1,0.99,0.05,0.65,0.55,63.64,37.66,1.0,100.0,100.0,100.0,0,0,33.91,29.5,221.89,4.5
pc3d_dt3->stgcn->ctrgcn_tier_s,pc3d_dt3,stgcn,ctrgcn_tier_s,cumulative_vote,0.1,0.99,0.05,0.65,0.6,63.64,37.66,1.0,100.0,100.0,100.0,0,0,33.91,29.5,221.89,4.5
pc3d_dt3->stgcn->ctrgcn_tier_s,pc3d_dt3,stgcn,ctrgcn_tier_s,cumulative_vote,0.1,0.99,0.05,0.65,0.65,63.64,37.66,1.0,100.0,100.0,100.0,0,0,33.91,29.5,221.89,4.5
pc3d_dt3->stgcn->ctrgcn_tier_s,pc3d_dt3,stgcn,ctrgcn_tier_s,cumulative_vote,0.1,0.99,0.05,0.75,0.45,63.64,40.26,1.0,100.0,100.0,100.0,0,0,34.22,29.2,222.45,4.5
pc3d_dt3->stgcn->ctrgcn_tier_s,pc3d_dt3,stgcn,ctrgcn_tier_s,cumulative_vote,0.1,0.99,0.05,0.75,0.5,63.64,40.26,0.9688,93.94,100.0,97.4,0,2,34.22,29.2,222.45,4.5
pc3d_dt3->stgcn->ctrgcn_tier_s,pc3d_dt3,stgcn,ctrgcn_tier_s,cumulative_vote,0.1,0.99,0.05,0.75,0.55,63.64,40.26,0.9688,93.94,100.0,97.4,0,2,34.22,29.2,222.45,4.5
pc3d_dt3->stgcn->ctrgcn_tier_s,pc3d_dt3,stgcn,ctrgcn_tier_s,cumulative_vote,0.1,0.99,0.05,0.75,0.6,63.64,40.26,0.9688,93.94,100.0,97.4,0,2,34.22,29.2,222.45,4.5
pc3d_dt3->stgcn->ctrgcn_tier_s,pc3d_dt3,stgcn,ctrgcn_tier_s,cumulative_vote,0.1,0.99,0.05,0.75,0.65,63.64,40.26,0.9688,93.94,100.0,97.4,0,2,34.22,29.2,222.45,4.5
pc3d_dt3->stgcn->ctrgcn_tier_s,pc3d_dt3,stgcn,ctrgcn_tier_s,cumulative_vote,0.1,0.99,0.05,0.85,0.45,63.64,42.86,1.0,100.0,100.0,100.0,0,0,34.54,29.0,223.02,4.5
pc3d_dt3->stgcn->ctrgcn_tier_s,pc3d_dt3,stgcn,ctrgcn_tier_s,cumulative_vote,0.1,0.99,0.05,0.85,0.5,63.64,42.86,0.9688,93.94,100.0,97.4,0,2,34.54,29.0,223.02,4.5
pc3d_dt3->stgcn->ctrgcn_tier_s,pc3d_dt3,stgcn,ctrgcn_tier_s,cumulative_vote,0.1,0.99,0.05,0.85,0.55,63.64,42.86,0.9688,93.94,100.0,97.4,0,2,34.54,29.0,223.02,4.5
pc3d_dt3->stgcn->ctrgcn_tier_s,pc3d_dt3,stgcn,ctrgcn_tier_s,cumulative_vote,0.1,0.99,0.05,0.85,0.6,63.64,42.86,0.9688,93.94,100.0,97.4,0,2,34.54,29.0,223.02,4.5
pc3d_dt3->stgcn->ctrgcn_tier_s,pc3d_dt3,stgcn,ctrgcn_tier_s,cumulative_vote,0.1,0.99,0.05,0.85,0.65,63.64,42.86,0.9688,93.94,100.0,97.4,0,2,34.54,29.0,223.02,4.5
pc3d_dt3->stgcn->ctrgcn_tier_s,pc3d_dt3,stgcn,ctrgcn_tier_s,cumulative_vote,0.1,0.99,0.05,0.95,0.45,63.64,49.35,1.0,100.0,100.0,100.0,0,0,35.33,28.3,224.44,4.5
pc3d_dt3->stgcn->ctrgcn_tier_s,pc3d_dt3,stgcn,ctrgcn_tier_s,cumulative_vote,0.1,0.99,0.05,0.95,0.5,63.64,49.35,0.9688,93.94,100.0,97.4,0,2,35.33,28.3,224.44,4.5
pc3d_dt3->stgcn->ctrgcn_tier_s,pc3d_dt3,stgcn,ctrgcn_tier_s,cumulative_vote,0.1,0.99,0.05,0.95,0.55,63.64,49.35,0.9688,93.94,100.0,97.4,0,2,35.33,28.3,224.44,4.5
pc3d_dt3->stgcn->ctrgcn_tier_s,pc3d_dt3,stgcn,ctrgcn_tier_s,cumulative_vote,0.1,0.99,0.15,0.65,0.45,63.64,33.77,1.0,100.0,100.0,100.0,0,0,33.44,29.9,221.03,4.5
pc3d_dt3->stgcn->ctrgcn_tier_s,pc3d_dt3,stgcn,ctrgcn_tier_s,cumulative_vote,0.1,0.99,0.15,0.65,0.5,63.64,33.77,1.0,100.0,100.0,100.0,0,0,33.44,29.9,221.03,4.5
pc3d_dt3->stgcn->ctrgcn_tier_s,pc3d_dt3,stgcn,ctrgcn_tier_s,cumulative_vote,0.1,0.99,0.15,0.65,0.55,63.64,33.77,1.0,100.0,100.0,100.0,0,0,33.44,29.9,221.03,4.5
pc3d_dt3->stgcn->ctrgcn_tier_s,pc3d_dt3,stgcn,ctrgcn_tier_s,cumulative_vote,0.1,0.99,0.15,0.65,0.6,63.64,33.77,1.0,100.0,100.0,100.0,0,0,33.44,29.9,221.03,4.5
pc3d_dt3->stgcn->ctrgcn_tier_s,pc3d_dt3,stgcn,ctrgcn_tier_s,cumulative_vote,0.1,0.99,0.15,0.65,0.65,63.64,33.77,1.0,100.0,100.0,100.0,0,0,33.44,29.9,221.03,4.5
pc3d_dt3->stgcn->ctrgcn_tier_s,pc3d_dt3,stgcn,ctrgcn_tier_s,cumulative_vote,0.1,0.99,0.15,0.75,0.45,63.64,36.36,1.0,100.0,100.0,100.0,0,0,33.75,29.6,221.6,4.5
pc3d_dt3->stgcn->ctrgcn_tier_s,pc3d_dt3,stgcn,ctrgcn_tier_s,cumulative_vote,0.1,0.99,0.15,0.75,0.5,63.64,36.36,0.9688,93.94,100.0,97.4,0,2,33.75,29.6,221.6,4.5
pc3d_dt3->stgcn->ctrgcn_tier_s,pc3d_dt3,stgcn,ctrgcn_tier_s,cumulative_vote,0.1,0.99,0.15,0.75,0.55,63.64,36.36,0.9688,93.94,100.0,97.4,0,2,33.75,29.6,221.6,4.5
pc3d_dt3->stgcn->ctrgcn_tier_s,pc3d_dt3,stgcn,ctrgcn_tier_s,cumulative_vote,0.1,0.99,0.15,0.75,0.6,63.64,36.36,0.9688,93.94,100.0,97.4,0,2,33.75,29.6,221.6,4.5
pc3d_dt3->stgcn->ctrgcn_tier_s,pc3d_dt3,stgcn,ctrgcn_tier_s,cumulative_vote,0.1,0.99,0.15,0.75,0.65,63.64,36.36,0.9688,93.94,100.0,97.4,0,2,33.75,29.6,221.6,4.5
pc3d_dt3->stgcn->ctrgcn_tier_s,pc3d_dt3,stgcn,ctrgcn_tier_s,cumulative_vote,0.1,0.99,0.15,0.85,0.45,63.64,38.96,1.0,100.0,100.0,100.0,0,0,34.07,29.4,222.17,4.5
pc3d_dt3->stgcn->ctrgcn_tier_s,pc3d_dt3,stgcn,ctrgcn_tier_s,cumulative_vote,0.1,0.99,0.15,0.85,0.5,63.64,38.96,0.9688,93.94,100.0,97.4,0,2,34.07,29.4,222.17,4.5
pc3d_dt3->stgcn->ctrgcn_tier_s,pc3d_dt3,stgcn,ctrgcn_tier_s,cumulative_vote,0.1,0.99,0.15,0.85,0.55,63.64,38.96,0.9688,93.94,100.0,97.4,0,2,34.07,29.4,222.17,4.5
pc3d_dt3->stgcn->ctrgcn_tier_s,pc3d_dt3,stgcn,ctrgcn_tier_s,cumulative_vote,0.1,0.99,0.15,0.85,0.6,63.64,38.96,0.9688,93.94,100.0,97.4,0,2,34.07,29.4,222.17,4.5
pc3d_dt3->stgcn->ctrgcn_tier_s,pc3d_dt3,stgcn,ctrgcn_tier_s,cumulative_vote,0.1,0.99,0.15,0.85,0.65,63.64,38.96,0.9688,93.94,100.0,97.4,0,2,34.07,29.4,222.17,4.5
pc3d_dt3->stgcn->ctrgcn_tier_s,pc3d_dt3,stgcn,ctrgcn_tier_s,cumulative_vote,0.1,0.99,0.15,0.95,0.45,63.64,45.45,1.0,100.0,100.0,100.0,0,0,34.85,28.7,223.59,4.5
pc3d_dt3->stgcn->ctrgcn_tier_s,pc3d_dt3,stgcn,ctrgcn_tier_s,cumulative_vote,0.1,0.99,0.15,0.95,0.5,63.64,45.45,0.9688,93.94,100.0,97.4,0,2,34.85,28.7,223.59,4.5
pc3d_dt3->stgcn->ctrgcn_tier_s,pc3d_dt3,stgcn,ctrgcn_tier_s,cumulative_vote,0.1,0.99,0.15,0.95,0.55,63.64,45.45,0.9688,93.94,100.0,97.4,0,2,34.85,28.7,223.59,4.5
pc3d_dt3->stgcn->ctrgcn_tier_s,pc3d_dt3,stgcn,ctrgcn_tier_s,cumulative_vote,0.1,0.99,0.25,0.65,0.45,63.64,27.27,1.0,100.0,100.0,100.0,0,0,32.65,30.6,219.61,4.6
pc3d_dt3->stgcn->ctrgcn_tier_s,pc3d_dt3,stgcn,ctrgcn_tier_s,cumulative_vote,0.1,0.99,0.25,0.65,0.5,63.64,27.27,1.0,100.0,100.0,100.0,0,0,32.65,30.6,219.61,4.6
pc3d_dt3->stgcn->ctrgcn_tier_s,pc3d_dt3,stgcn,ctrgcn_tier_s,cumulative_vote,0.1,0.99,0.25,0.65,0.55,63.64,27.27,1.0,100.0,100.0,100.0,0,0,32.65,30.6,219.61,4.6
pc3d_dt3->stgcn->ctrgcn_tier_s,pc3d_dt3,stgcn,ctrgcn_tier_s,cumulative_vote,0.1,0.99,0.25,0.65,0.6,63.64,27.27,1.0,100.0,100.0,100.0,0,0,32.65,30.6,219.61,4.6
pc3d_dt3->stgcn->ctrgcn_tier_s,pc3d_dt3,stgcn,ctrgcn_tier_s,cumulative_vote,0.1,0.99,0.25,0.65,0.65,63.64,27.27,1.0,100.0,100.0,100.0,0,0,32.65,30.6,219.61,4.6
pc3d_dt3->stgcn->ctrgcn_tier_s,pc3d_dt3,stgcn,ctrgcn_tier_s,cumulative_vote,0.1,0.99,0.25,0.75,0.45,63.64,29.87,1.0,100.0,100.0,100.0,0,0,32.97,30.3,220.18,4.5
pc3d_dt3->stgcn->ctrgcn_tier_s,pc3d_dt3,stgcn,ctrgcn_tier_s,cumulative_vote,0.1,0.99,0.25,0.75,0.5,63.64,29.87,0.9688,93.94,100.0,97.4,0,2,32.97,30.3,220.18,4.5
pc3d_dt3->stgcn->ctrgcn_tier_s,pc3d_dt3,stgcn,ctrgcn_tier_s,cumulative_vote,0.1,0.99,0.25,0.75,0.55,63.64,29.87,0.9688,93.94,100.0,97.4,0,2,32.97,30.3,220.18,4.5
pc3d_dt3->stgcn->ctrgcn_tier_s,pc3d_dt3,stgcn,ctrgcn_tier_s,cumulative_vote,0.1,0.99,0.25,0.75,0.6,63.64,29.87,0.9688,93.94,100.0,97.4,0,2,32.97,30.3,220.18,4.5
pc3d_dt3->stgcn->ctrgcn_tier_s,pc3d_dt3,stgcn,ctrgcn_tier_s,cumulative_vote,0.1,0.99,0.25,0.75,0.65,63.64,29.87,0.9688,93.94,100.0,97.4,0,2,32.97,30.3,220.18,4.5
pc3d_dt3->stgcn->ctrgcn_tier_s,pc3d_dt3,stgcn,ctrgcn_tier_s,cumulative_vote,0.1,0.99,0.25,0.85,0.45,63.64,32.47,1.0,100.0,100.0,100.0,0,0,33.28,30.0,220.75,4.5
pc3d_dt3->stgcn->ctrgcn_tier_s,pc3d_dt3,stgcn,ctrgcn_tier_s,cumulative_vote,0.1,0.99,0.25,0.85,0.5,63.64,32.47,0.9688,93.94,100.0,97.4,0,2,33.28,30.0,220.75,4.5
pc3d_dt3->stgcn->ctrgcn_tier_s,pc3d_dt3,stgcn,ctrgcn_tier_s,cumulative_vote,0.1,0.99,0.25,0.85,0.55,63.64,32.47,0.9688,93.94,100.0,97.4,0,2,33.28,30.0,220.75,4.5
pc3d_dt3->stgcn->ctrgcn_tier_s,pc3d_dt3,stgcn,ctrgcn_tier_s,cumulative_vote,0.1,0.99,0.25,0.85,0.6,63.64,32.47,0.9688,93.94,100.0,97.4,0,2,33.28,30.0,220.75,4.5
pc3d_dt3->stgcn->ctrgcn_tier_s,pc3d_dt3,stgcn,ctrgcn_tier_s,cumulative_vote,0.1,0.99,0.25,0.85,0.65,63.64,32.47,0.9688,93.94,100.0,97.4,0,2,33.28,30.0,220.75,4.5
pc3d_dt3->stgcn->ctrgcn_tier_s,pc3d_dt3,stgcn,ctrgcn_tier_s,cumulative_vote,0.1,0.99,0.25,0.95,0.45,63.64,38.96,1.0,100.0,100.0,100.0,0,0,34.07,29.4,222.17,4.5
pc3d_dt3->stgcn->ctrgcn_tier_s,pc3d_dt3,stgcn,ctrgcn_tier_s,cumulative_vote,0.1,0.99,0.25,0.95,0.5,63.64,38.96,0.9688,93.94,100.0,97.4,0,2,34.07,29.4,222.17,4.5
pc3d_dt3->stgcn->ctrgcn_tier_s,pc3d_dt3,stgcn,ctrgcn_tier_s,cumulative_vote,0.1,0.99,0.25,0.95,0.55,63.64,38.96,0.9688,93.94,100.0,97.4,0,2,34.07,29.4,222.17,4.5
pc3d_dt3->stgcn->ctrgcn_tier_s,pc3d_dt3,stgcn,ctrgcn_tier_s,cumulative_vote,0.1,0.99,0.35,0.65,0.45,63.64,27.27,1.0,100.0,100.0,100.0,0,0,32.65,30.6,219.61,4.6
pc3d_dt3->stgcn->ctrgcn_tier_s,pc3d_dt3,stgcn,ctrgcn_tier_s,cumulative_vote,0.1,0.99,0.35,0.65,0.5,63.64,27.27,1.0,100.0,100.0,100.0,0,0,32.65,30.6,219.61,4.6
pc3d_dt3->stgcn->ctrgcn_tier_s,pc3d_dt3,stgcn,ctrgcn_tier_s,cumulative_vote,0.1,0.99,0.35,0.65,0.55,63.64,27.27,1.0,100.0,100.0,100.0,0,0,32.65,30.6,219.61,4.6
pc3d_dt3->stgcn->ctrgcn_tier_s,pc3d_dt3,stgcn,ctrgcn_tier_s,cumulative_vote,0.1,0.99,0.35,0.65,0.6,63.64,27.27,1.0,100.0,100.0,100.0,0,0,32.65,30.6,219.61,4.6
pc3d_dt3->stgcn->ctrgcn_tier_s,pc3d_dt3,stgcn,ctrgcn_tier_s,cumulative_vote,0.1,0.99,0.35,0.65,0.65,63.64,27.27,1.0,100.0,100.0,100.0,0,0,32.65,30.6,219.61,4.6
pc3d_dt3->stgcn->ctrgcn_tier_s,pc3d_dt3,stgcn,ctrgcn_tier_s,cumulative_vote,0.1,0.99,0.35,0.75,0.45,63.64,29.87,1.0,100.0,100.0,100.0,0,0,32.97,30.3,220.18,4.5
pc3d_dt3->stgcn->ctrgcn_tier_s,pc3d_dt3,stgcn,ctrgcn_tier_s,cumulative_vote,0.1,0.99,0.35,0.75,0.5,63.64,29.87,0.9688,93.94,100.0,97.4,0,2,32.97,30.3,220.18,4.5
pc3d_dt3->stgcn->ctrgcn_tier_s,pc3d_dt3,stgcn,ctrgcn_tier_s,cumulative_vote,0.1,0.99,0.35,0.75,0.55,63.64,29.87,0.9688,93.94,100.0,97.4,0,2,32.97,30.3,220.18,4.5
pc3d_dt3->stgcn->ctrgcn_tier_s,pc3d_dt3,stgcn,ctrgcn_tier_s,cumulative_vote,0.1,0.99,0.35,0.75,0.6,63.64,29.87,0.9688,93.94,100.0,97.4,0,2,32.97,30.3,220.18,4.5
pc3d_dt3->stgcn->ctrgcn_tier_s,pc3d_dt3,stgcn,ctrgcn_tier_s,cumulative_vote,0.1,0.99,0.35,0.75,0.65,63.64,29.87,0.9688,93.94,100.0,97.4,0,2,32.97,30.3,220.18,4.5
pc3d_dt3->stgcn->ctrgcn_tier_s,pc3d_dt3,stgcn,ctrgcn_tier_s,cumulative_vote,0.1,0.99,0.35,0.85,0.45,63.64,32.47,1.0,100.0,100.0,100.0,0,0,33.28,30.0,220.75,4.5
pc3d_dt3->stgcn->ctrgcn_tier_s,pc3d_dt3,stgcn,ctrgcn_tier_s,cumulative_vote,0.1,0.99,0.35,0.85,0.5,63.64,32.47,0.9688,93.94,100.0,97.4,0,2,33.28,30.0,220.75,4.5
pc3d_dt3->stgcn->ctrgcn_tier_s,pc3d_dt3,stgcn,ctrgcn_tier_s,cumulative_vote,0.1,0.99,0.35,0.85,0.55,63.64,32.47,0.9688,93.94,100.0,97.4,0,2,33.28,30.0,220.75,4.5
pc3d_dt3->stgcn->ctrgcn_tier_s,pc3d_dt3,stgcn,ctrgcn_tier_s,cumulative_vote,0.1,0.99,0.35,0.85,0.6,63.64,32.47,0.9688,93.94,100.0,97.4,0,2,33.28,30.0,220.75,4.5
pc3d_dt3->stgcn->ctrgcn_tier_s,pc3d_dt3,stgcn,ctrgcn_tier_s,cumulative_vote,0.1,0.99,0.35,0.85,0.65,63.64,32.47,0.9688,93.94,100.0,97.4,0,2,33.28,30.0,220.75,4.5
pc3d_dt3->stgcn->ctrgcn_tier_s,pc3d_dt3,stgcn,ctrgcn_tier_s,cumulative_vote,0.1,0.99,0.35,0.95,0.45,63.64,38.96,1.0,100.0,100.0,100.0,0,0,34.07,29.4,222.17,4.5
pc3d_dt3->stgcn->ctrgcn_tier_s,pc3d_dt3,stgcn,ctrgcn_tier_s,cumulative_vote,0.1,0.99,0.35,0.95,0.5,63.64,38.96,0.9688,93.94,100.0,97.4,0,2,34.07,29.4,222.17,4.5
pc3d_dt3->stgcn->ctrgcn_tier_s,pc3d_dt3,stgcn,ctrgcn_tier_s,cumulative_vote,0.1,0.99,0.35,0.95,0.55,63.64,38.96,0.9688,93.94,100.0,97.4,0,2,34.07,29.4,222.17,4.5
pc3d_dt3->stgcn->ctrgcn_tier_s,pc3d_dt3,stgcn,ctrgcn_tier_s,cumulative_vote,0.2,0.99,0.01,0.65,0.45,57.14,31.17,0.9846,96.97,100.0,98.7,0,1,32.85,30.4,219.5,4.6
pc3d_dt3->stgcn->ctrgcn_tier_s,pc3d_dt3,stgcn,ctrgcn_tier_s,cumulative_vote,0.2,0.99,0.01,0.65,0.5,57.14,31.17,0.9846,96.97,100.0,98.7,0,1,32.85,30.4,219.5,4.6
